"kpgzCode";"kpgzName";"global_id";
"01.02.10.43.466";"МНОЖЕСТВЕННЫЕ АМИНОКИСЛОТЫ/МЕТАБОЛИТЫ КАРНИТИНА ИВД";"919184579";
"01.02.10.43.469";"МНОЖЕСТВЕННЫЕ АНТИГЕНЫ ТРОМБОЦИТОВ ЧЕЛОВЕКА ТИПИРОВАНИЕ ИВД";"919184581";
"01.02.10.43.470";"МНОЖЕСТВЕННЫЕ АНТИНУКЛЕАРНЫЕ АНТИТЕЛА СКРИНИНГ ИВД";"919184583";
"01.02.10.43.471";"МНОЖЕСТВЕННЫЕ АНТИТЕЛА АССОЦИИРОВАННЫЕ С САХАРНЫМ ДИАБЕТОМ ИВД";"919184585";
"01.02.10.43.472";"МНОЖЕСТВЕННЫЕ АНТИТЕЛА СВЯЗАННЫЕ С ВАСКУЛИТОМ ИВД";"919184588";
"01.02.10.43.473";"МНОЖЕСТВЕННЫЕ АНТИТЕЛА СВЯЗАННЫЕ С ЗАБОЛЕВАНИЯМИ ПЕЧЕНИ ИВД";"919184590";
"01.02.10.43.273";"ВРОЖДЕННЫЙ ГЕМОХРОМАТОЗ ИВД";"919184592";
"01.02.10.43.274";"В-ТИП НАТРИЙУРЕТИЧЕСКИЙ БЕЛОК/N-ТЕРМИНАЛЬНЫЙ НАТРИЙУРЕТИЧЕСКИЙ ПРОПЕПТИД ИВД";"919184594";
"01.02.10.43.276";"ГАЗЫ КРОВИ PCO2 ИВД";"919184596";
"01.02.10.43.277";"ГАЛЕКТИН-3 ИВД";"919184598";
"01.02.10.43.281";"ГЕМАТОКСИЛИН РАСТВОР ИВД";"919184600";
"01.02.10.43.283";"ГЕН ТОПОИЗОМЕРАЗЫ ТИПА II АЛЬФА ЭКСПРЕССИЯ МРНК ИВД";"919184602";
"01.02.10.43.284";"ГЕНЕТИЧЕСКИЙ РИСК СЕРДЕЧНО-СОСУДИСТЫХ ЗАБОЛЕВАНИЙ ИВД";"919184604";
"01.02.10.43.286";"ГЕНЦИАНОВЫЙ ФИОЛЕТОВЫЙ РАСТВОР ИВД";"919184607";
"01.02.10.43.287";"ГЕНЫ ВРОЖДЕННОГО ИММУНИТЕТА ЭКСПРЕССИЯ МРНК ИВД";"919184609";
"01.02.10.43.288";"ГЕПСИДИН ИВД";"919184611";
"01.02.10.43.474";"МНОЖЕСТВЕННЫЕ АНТИТЕЛА СВЯЗАННЫЕ С МИОЗИТОМ ИВД";"919184613";
"01.02.10.43.711";"ПРОЛАКТИН ИВД";"919184615";
"01.02.10.43.713";"ПРОПОКСИФЕН ИВД";"919184617";
"01.02.10.43.715";"ПРОСТАТИЧЕСКИЙ СПЕЦИФИЧЕСКИЙ МЕМБРАННЫЙ АНТИГЕН ИВД";"919184619";
"01.02.10.43.716";"ПРОТЕИН ИВД";"919184621";
"01.02.10.43.717";"ПРОТЕИНАЗА ИВД";"919184623";
"01.02.10.43.719";"ПРОТРОМБИНОВОЕ ВРЕМЯ (ПВ) ИВД";"919184625";
"01.02.10.43.413";"ЛАМИНИН ИВД";"919184627";
"01.02.10.43.418";"ЛИДОКАИН ТЕРАПЕВТИЧЕСКИЙ ЛЕКАРСТВЕННЫЙ МОНИТОРИНГ ИВД";"919184629";
"01.02.10.43.419";"ЛИЗЕРГИНОВОЙ КИСЛОТЫ ДИЭТИЛАМИД /МЕТАБОЛИТЫ ЛИЗЕРГИНОВОЙ КИСЛОТЫ ИВД";"919184631";
"01.02.10.43.424";"ЛИПАЗА ИВД";"919184633";
"01.02.10.43.475";"МНОЖЕСТВЕННЫЕ АНТИТЕЛА СВЯЗАННЫЕ С ПЕРНИЦИОЗНОЙ АНЕМИЕЙ ИВД";"919184636";
"01.02.10.43.425";"ЛИПИДНЫЙ ПЕРОКСИД ИВД";"919184638";
"01.02.10.43.426";"ЛИПОПРОТЕИН ИВД";"919184640";
"01.02.10.43.427";"ЛИТИЙ ТЕРАПЕВТИЧЕСКИЙ ЛЕКАРСТВЕННЫЙ МОНИТОРИНГ ИВД";"919184642";
"01.02.10.43.430";"ЛЮТЕИНИЗИРУЮЩИЙ ГОРМОН ИВД";"919184644";
"01.02.10.43.434";"МЕДЬ ИВД";"919184646";
"01.02.10.43.439";"МЕТАДОН ИВД";"919184648";
"01.02.10.43.131";"VIBRIO CHOLERAE ИВД";"919184650";
"01.02.10.43.137";"АДЕНОЗИНДЕЗАМИНАЗА ИВД";"919184652";
"01.02.10.43.140";"АДРЕНОКОРТИКОТРОПНЫЙ ГОРМОН (АКТГ) ИВД";"919184654";
"01.02.10.43.144";"АЗУР B РАСТВОР ИВД";"919184656";
"01.02.10.43.477";"МНОЖЕСТВЕННЫЕ АНТИТЕЛА СВЯЗАННЫЕ С СИСТЕМНОЙ КРАСНОЙ ВОЛЧАНКОЙ ИВД";"919184658";
"01.02.10.43.145";"АКРИДИНОВЫЙ ОРАНЖЕВЫЙ РАСТВОР ИВД";"919184660";
"01.02.10.43.146";"АКТИВАЦИЯ T-ЛИМФОЦИТОВ/СТИМУЛЯЦИЯ СЕКРЕЦИИ ИНТЕРФЕРОНА ИВД";"919184662";
"01.02.10.43.147";"АКТИВИРОВАННОЕ ВРЕМЯ СВЕРТЫВАНИЯ КРОВИ ИВД";"919184664";
"01.02.10.43.148";"АКТИВИРОВАННОЕ ЧАСТИЧНОЕ ТРОМБОПЛАСТИНОВОЕ ВРЕМЯ ИВД";"919184667";
"01.02.10.43.150";"АЛАНИНАМИНОТРАНСФЕРАЗА (АЛТ) ИВД";"919184669";
"01.02.10.43.151";"АЛЛЕРГЕН-СПЕЦИФИЧЕСКИЕ АНТИТЕЛА КЛАССА ИММУНОГЛОБУЛИН ИВД";"919184671";
"01.02.10.43.152";"АЛЬБУМИН ИВД";"919184673";
"01.02.10.43.153";"АЛЬДОЛАЗА ИВД";"919184675";
"01.02.10.43.154";"АЛЬДОСТЕРОН ИВД";"919184677";
"01.02.10.43.290";"ГИАЛУРОНОВАЯ КИСЛОТА ИВД";"919184679";
"01.02.10.43.240";"ВИРУСНАЯ ТРАНСПОРТНАЯ СРЕДА ИВД";"919184681";
"01.02.10.43.265";"ВИТАМИН B3 (НИАЦИН) ИВД";"919184683";
"01.02.10.43.267";"В-ЛИМФОЦИТЫ ИВД";"919184685";
"01.02.10.43.268";"ВНУТРЕННИЙ ФАКТОР АНТИТЕЛА ИВД";"919184687";
"01.02.10.43.272";"ВРОЖДЕННАЯ ТРОМБОФИЛИЯ ИВД";"919184689";
"01.02.10.43.292";"ГИМЗА КРАСЯЩИЙ РАСТВОР ИВД";"919184691";
"01.02.10.43.293";"ГИСТОНЫ АНТИТЕЛА ИВД";"919184694";
"01.02.10.43.299";"ГЛУТАРАЛЬДЕГИД РАСТВОР ИВД";"919184696";
"01.02.10.43.300";"ГЛУТАТИОН-S-ТРАНСФЕРАЗА ПОЛИМОРФИЗМ ГЕНА ИВД";"919184698";
"01.02.10.43.301";"ГЛЮКАГОН ИВД";"919184700";
"01.02.10.43.303";"ГЛЮКОЗО-6-ФОСФАТДЕГИДРОГЕНАЗА ЭРИТРОЦИТОВ ИВД";"919184702";
"01.02.10.43.306";"ГРАНЗИМ В ИВД";"919184704";
"01.02.10.43.308";"ГРЕЛИН ИВД";"919184706";
"01.02.10.43.322";"ДИГОКСИН ТЕРАПЕВТИЧЕСКИЙ ЛЕКАРСТВЕННЫЙ МОНИТОРИНГ ИВД";"919184709";
"01.02.10.43.323";"ДИЗОПИРАМИД ТЕРАПЕВТИЧЕСКИЙ ЛЕКАРСТВЕННЫЙ МОНИТОРИНГ ИВД";"919184711";
"01.02.10.43.440";"МЕТАКВАЛОН ИВД";"919184713";
"01.02.10.43.441";"МЕТАМФЕТАМИН СПЕЦИФИЧЕСКИЙ ИВД";"919184715";
"01.02.10.43.442";"МЕТАНИЛ ЖЕЛТЫЙ РАСТВОР ИВД";"919184717";
"01.02.10.43.446";"МЕТИЛОВЫЙ ЗЕЛЕНЫЙ - ПИРОНИН Y РАСТВОР ИВД";"919184719";
"01.02.10.43.450";"МИЕЛОПЕРОКСИДАЗА ИВД";"919184721";
"01.02.10.43.451";"МИКОФЕНОЛАТ (СЕЛЛСЕПТ) ТЕРАПЕВТИЧЕСКИЙ ЛЕКАРСТВЕННЫЙ МОНИТОРИНГ ИВД";"919184723";
"01.02.10.43.452";"МИКРОАЛЬБУМИН ИВД";"919184725";
"01.02.10.43.453";"МИКРОПРОТЕИН ИВД";"919184727";
"01.02.10.43.309";"ГРУППА КРОВИ ПЛОДА ГЕНОТИПИРОВАНИЕ ИВД";"919184729";
"01.02.10.43.457";"МИОГЛОБИН ИВД";"919184731";
"01.02.10.43.458";"МИОКАРДИАЛЬНЫЕ АНТИТЕЛА ИВД";"919184733";
"01.02.10.43.463";"МНОЖЕСТВЕННОЕ ГЕНОТИПИРОВАНИЕ ГРУПП КРОВИ ИВД";"919184735";
"01.02.10.43.464";"МНОЖЕСТВЕННЫЕ CD-КЛЕТОЧНЫЕ МАРКЕРЫ ИВД";"919184737";
"01.02.10.43.465";"МНОЖЕСТВЕННЫЕ АЛЛЕРГЕН-СПЕЦИФИЧЕСКИЕ АНТИТЕЛА КЛАССА ИММУНОГЛОБУЛИН ИВД";"919184739";
"01.02.10.43.467";"МНОЖЕСТВЕННЫЕ АНАЛИТЫ ИВД";"919184741";
"01.02.10.43.468";"МНОЖЕСТВЕННЫЕ АНТИГЕНЫ ТОКСИНА CLOSTRIDIUM BOTULINUM ИВД";"919184744";
"01.02.10.43.476";"МНОЖЕСТВЕННЫЕ АНТИТЕЛА СВЯЗАННЫЕ С РЕВМАТОИДНЫМ АРТРИТОМ ИВД";"919184746";
"01.02.10.43.479";"МНОЖЕСТВЕННЫЕ АПОЛИПОПРОТЕИНЫ ИВД";"919184748";
"01.02.10.43.480";"МНОЖЕСТВЕННЫЕ АРБОВИРУСЫ ИВД";"919184750";
"01.02.10.43.310";"ГРУППОВЫЕ ЭРИТРОЦИТАРНЫЕ ВАРИАБЕЛЬНЫЕ RH(D) КАТЕГОРИИ VI ИВД";"919184752";
"01.02.10.43.483";"МНОЖЕСТВЕННЫЕ БЕЛКИ КЛИНИЧЕСКОЙ ХИМИИ ИВД";"919184754";
"01.02.10.43.486";"МНОЖЕСТВЕННЫЕ ВИДЫ BORDETELLA ИВД";"919184756";
"01.02.10.43.487";"МНОЖЕСТВЕННЫЕ ВИДЫ BORRELIA ИВД";"919184758";
"01.02.10.43.488";"МНОЖЕСТВЕННЫЕ ВИДЫ BRUCELLA ИВД";"919184760";
"01.02.10.43.496";"МНОЖЕСТВЕННЫЕ ВИДЫ MYCOBACTERIUM SPP. ИВД";"919184762";
"01.02.10.43.499";"МНОЖЕСТВЕННЫЕ ВИДЫ PLASMODIUM SPP. ИВД";"919184764";
"01.02.10.43.502";"МНОЖЕСТВЕННЫЕ ВИДЫ SALMONELLA ИВД";"919184766";
"01.02.10.43.508";"МНОЖЕСТВЕННЫЕ ВИДЫ БАКТЕРИЙ СВЯЗАННЫЕ С МЕНИНГИТОМ АНТИГЕНЫ ИВД";"919184768";
"01.02.10.43.513";"МНОЖЕСТВЕННЫЕ ВИДЫ ГРИБОВ/ДРОЖЖЕПОДОБНЫХ ГРИБОВ ИВД";"919184770";
"01.02.10.43.515";"МНОЖЕСТВЕННЫЕ ВИДЫ МИКРООРГАНИЗМОВ СВЯЗАННЫЕ С ТРОПИЧЕСКИМИ ИНФЕКЦИЯМИ НУКЛЕИНОВЫЕ КИСЛОТЫ ИВД";"919184772";
"01.02.10.43.314";"ДЕКАЛЬЦИНИРУЮЩИЙ РАСТВОР ИВД";"919184775";
"01.02.10.43.517";"МНОЖЕСТВЕННЫЕ ВИРУСЫ ЖЕЛУДОЧНО-КИШЕЧНОГО ТРАКТА АНТИГЕНЫ ИВД";"919184777";
"01.02.10.43.155";"АЛЬФА-1-АНТИТРИПСИН (ИНГИБИТОР ПРОТЕАЗЫ) ИВД";"919184779";
"01.02.10.43.156";"АЛЬФА-1-КИСЛЫЙ ГЛИКОПРОТЕИН (ОРОЗОМУКОИД) ИВД";"919184781";
"01.02.10.43.158";"АЛЬФА-2-АНТИПЛАЗМИН ИВД";"919184783";
"01.02.10.43.160";"АЛЬФА-ГИДРОКСИБУТИРАТДЕГИДРОГЕНАЗА ИВД";"919184785";
"01.02.10.43.161";"АЛЬФА-ФЕТОПРОТЕИН (АФП) ИВД";"919184787";
"01.02.10.43.162";"АЛЬЦИАНОВЫЙ ЖЕЛТЫЙ ИВД";"919184789";
"01.02.10.43.163";"АЛЬЦИАНОВЫЙ СИНИЙ ИВД";"919184791";
"01.02.10.43.164";"АМИКАЦИН ИВД";"919184793";
"01.02.10.43.165";"АМИЛАЗА ИВД";"919184795";
"01.02.10.43.315";"ДЕКАРБОКСИЛАЗА ГЛУТАМИНОВОЙ КИСЛОТЫ АНТИТЕЛА ИВД";"919184797";
"01.02.10.43.316";"ДЕСМИН БЕЛОК ИВД";"919184799";
"01.02.10.43.317";"ДЖОЗАМИЦИН ИВД";"919184801";
"01.02.10.43.318";"ДИАМИНОКСИДАЗА ИВД";"919184804";
"01.02.10.43.320";"ДИГИДРОТЕСТОСТЕРОН ИВД";"919184806";
"01.02.10.43.166";"АММИАК ИВД";"919184808";
"01.02.10.43.167";"АМОКСАПИН ТЕРАПЕВТИЧЕСКИЙ ЛЕКАРСТВЕННЫЙ МОНИТОРИНГ ИВД";"919184810";
"01.02.10.43.169";"АМФЕТАМИНОВАЯ/МЕТАМФЕТАМИНОВАЯ ГРУППА ИВД";"919184812";
"01.02.10.43.175";"АНГИОТЕНЗИН-КОНВЕРТИРУЮЩИЙ ФЕРМЕНТ ИВД";"919184814";
"01.02.10.43.179";"АНИЛИНОВЫЙ СИНИЙ РАСТВОР ИВД";"919184816";
"01.02.10.43.183";"АНТИ-XA АКТИВНОСТЬ ГЕПАРИНА ИВД";"919184818";
"01.02.10.43.266";"ВИТАМИНЫ B12 ИВД";"919184821";
"01.02.10.43.248";"ВИРУСЫ ИММУНОДЕФИЦИТА ЧЕЛОВЕКА (ВИЧ)";"919184823";
"01.02.10.43.312";"ДЕГИДРОЭПИАНДРОСТЕРОН ИВД";"919184825";
"01.02.10.43.313";"ДЕЗОКСИПИРИДИНОЛИН КОЛЛАГЕНА ИВД";"919184827";
"01.02.10.43.319";"ДИБУКАИНОВОЕ ЧИСЛО ХОЛИНЭСТЕРАЗЫ (ПРОЦЕНТ ИНГИБИРОВАНИЯ) ИВД";"919184829";
"01.02.10.43.324";"ДИОКСИД УГЛЕРОДА (CO2) ИВД";"919184831";
"01.02.10.43.326";"ДОКСИЦИКЛИН ИВД";"919184833";
"01.02.10.43.327";"ДОПАМИН ИВД";"919184835";
"01.02.10.43.328";"Е-КАДГЕРИН ЭПИТЕЛИАЛЬНЫЙ МАРКЕР ИВД";"919184837";
"01.02.10.43.332";"ЗАЛИВОЧНАЯ СРЕДА ДЛЯ МИКРОСКОПИИ ИВД";"919184839";
"01.02.10.43.334";"ИЗОПРОПИЛОВОГО СПИРТА РАСТВОР ИВД";"919184841";
"01.02.10.43.335";"ИЗОТОНИЧЕСКИЙ СОЛЕВОЙ РАСТВОР РЕАГЕНТ ИВД";"919184843";
"01.02.10.43.270";"ВОЛЧАНОЧНЫЙ АНТИКОАГУЛЯНТ ИВД";"919184846";
"01.02.10.43.337";"ИМИПЕНЕМ ИВД";"919184848";
"01.02.10.43.338";"ИМИТАТОРЫ КЛЕТОК КРОВИ ДЛЯ КАЛИБРОВКИ/КОНТРОЛЯ ИВД";"919184850";
"01.02.10.43.342";"ИММУНОРЕАКТИВНЫЙ РЕНИН ИВД";"919184852";
"01.02.10.43.343";"ИММУНОРЕАКТИВНЫЙ ТРИПСИНОГЕН ИВД";"919184854";
"01.02.10.43.344";"ИНГИБИН А ИВД";"919184856";
"01.02.10.43.346";"ИНДОЛ ДИФФЕРЕНЦИРУЮЩИЙ ДИСК ИВД";"919184858";
"01.02.10.43.348";"ИНДОЛОВЫЙ БУЛЬОН/ПЕПТОННАЯ ВОДА РЕАГЕНТ ДЛЯ МИКРОБИОЛОГИИ ИВД";"919184860";
"01.02.10.43.353";"ИНТЕРЛЕЙКИН ИВД";"919184862";
"01.02.10.43.354";"ИНТЕРФЕРОН ИВД";"919184864";
"01.02.10.43.355";"ИОДНАЯ КИСЛОТА РАСТВОР ИВД";"919184866";
"01.02.10.43.271";"ВОЛЬФРАМОВОКИСЛЫЙ ГЕМАТОКСИЛИН КРАСИТЕЛЬ ИВД";"919184868";
"01.02.10.43.356";"ИОНОСЕЛЕКТИВНЫЙ ЭЛЕКТРОД РЕФЕРЕНТНЫЙ РАСТВОР ИВД";"919184870";
"01.02.10.43.357";"ИССЛЕДОВАНИЕ ПРИЖИВЛЕНИЯ ТРАСПЛАНТАТА ПОСЛЕ ПЕРЕСАДКИ КОСТНОГО МОЗГА ИВД";"919184872";
"01.02.10.43.360";"КАЛИЕВЫЙ ЭЛЕКТРОД ИВД";"919184874";
"01.02.10.43.362";"КАЛИЯ ПЕРМАНГАНАТ ИВД";"919184877";
"01.02.10.43.363";"КАЛИЯ ТЕЛЛУРИТ РАСТВОР ИВД";"919184879";
"01.02.10.43.518";"МНОЖЕСТВЕННЫЕ ВИРУСЫ ПАРАГРИППА АНТИТЕЛА ИВД";"919184881";
"01.02.10.43.524";"МНОЖЕСТВЕННЫЕ ЖЕЛУДОЧНО-КИШЕЧНЫЕ ПАТОГЕНЫ ИВД";"919184883";
"01.02.10.43.526";"МНОЖЕСТВЕННЫЕ ИНТЕРЛЕЙКИНЫ/ИНТЕРЛЕЙКИНОВЫЕ РЕЦЕПТОРЫ ИВД";"919184885";
"01.02.10.43.530";"МНОЖЕСТВЕННЫЕ ЛЕКАРСТВЕННЫЕ СРЕДСТВА/НАРКОТИКИ ИВД";"919184887";
"01.02.10.43.531";"МНОЖЕСТВЕННЫЕ ЛИПИДНЫЕ АНАЛИТЫ ИВД";"919184889";
"01.02.10.43.275";"ВЫЯВЛЕНИЕ ГЕМОГЛОБИНА ИВД";"919184891";
"01.02.10.43.532";"МНОЖЕСТВЕННЫЕ МАРКЕРЫ ЖЕЛУДОЧНО-КИШЕЧНЫХ ЗАБОЛЕВАНИЙ ИВД";"919184893";
"01.02.10.43.535";"МНОЖЕСТВЕННЫЕ МАРКЕРЫ СЕРДЕЧНО-СОСУДИСТЫХ ЗАБОЛЕВАНИЙ ИВД";"919184895";
"01.02.10.43.536";"МНОЖЕСТВЕННЫЕ МАРКЕРЫ ТРОМБОФИЛИИ ИВД";"919184897";
"01.02.10.43.539";"МНОЖЕСТВЕННЫЕ НАРКОТИКИ ИВД";"919184899";
"01.02.10.43.542";"МНОЖЕСТВЕННЫЕ ПЕРЕДАВАЕМЫЕ ЧЛЕНИСТОНОГИМИ ФЛАВИВИРУСЫ АНТИТЕЛА ИВД";"919184901";
"01.02.10.43.548";"МНОЖЕСТВЕННЫЕ ФАКТОРЫ СВЕРТЫВАНИЯ ИВД";"919184903";
"01.02.10.43.549";"МНОЖЕСТВЕННЫЕ ФЕРМЕНТЫ КЛИНИЧЕСКОЙ ХИМИИ ИВД";"919184906";
"01.02.10.43.550";"МНОЖЕСТВЕННЫЕ ФОРМЫ 25-ГИДРОКСИВИТАМИНА D ИВД, НАБОР, ИММУНОХЕМИЛЮМИНЕСЦЕНТНЫЙ АНАЛИЗ";"919184908";
"01.02.10.43.554";"МНОЖЕСТВЕННЫЕ ЭНТЕРОВИРУСЫ АНТИТЕЛА ИВД";"919184910";
"01.02.10.43.556";"МНОЖЕСТВЕННЫЙ ТЕРАПЕВТИЧЕСКИЙ ЛЕКАРСТВЕННЫЙ МОНИТОРИНГ ИВД";"919184912";
"01.02.10.43.278";"ГАММА-ГЛУТАМИЛТРАНСФЕРАЗА (ГГТ) ИВД";"919184914";
"01.02.10.43.304";"ГЛЮТАМАТДЕГИДРОГЕНАЗА ИВД";"919184916";
"01.02.10.43.305";"ГОМОЦИСТЕИН ИВД";"919184918";
"01.02.10.43.307";"ГРАНУЛОЦИТАРНЫЙ КОЛОНИЕСТИМУЛИРУЮЩИЙ ФАКТОР ИВД";"919184920";
"01.02.10.43.311";"ДВУХСПИРАЛЬНАЯ ДНК АНТИТЕЛА ИВД";"919184922";
"01.02.10.43.561";"МОРФИН/МЕТАБОЛИТЫ МОРФИНА ИВД, НАБОР, ИММУНОХРОМАТОГРАФИЧЕСКИЙ АНАЛИЗ, ЭКСПРЕСС-АНАЛИЗ";"919184924";
"01.02.10.43.562";"МОЧЕВАЯ КИСЛОТА ИВД";"919184926";
"01.02.10.43.564";"МОЧЕВИНА/АЗОТ МОЧЕВИНЫ ИВД";"919184928";
"01.02.10.43.566";"МРЗС ДЕТЕКЦИЯ НУКЛЕИНОВЫХ КИСЛОТ ИВД";"919184930";
"01.02.10.43.571";"МУЦИКАРМИН КРАСИТЕЛЬ ИВД";"919184933";
"01.02.10.43.588";"НЕЙТРОФИЛЬНЫЙ ЖЕЛАТИНАЗА- АССОЦИИРОВАННЫЙ ЛИПОКАЛИН ИВД";"919184935";
"01.02.10.43.590";"НЕНАСЫЩЕННАЯ ЖЕЛЕЗОСВЯЗЫВАЮЩАЯ СПОСОБНОСТЬ ИВД";"919184937";
"01.02.10.43.591";"НЕОНАТАЛЬНЫЙ ТИРЕОТРОПНЫЙ ГОРМОН (НЕОНАТАЛЬНЫЙ ТТГ) ИВД";"919184939";
"01.02.10.43.340";"ИММУНОГИСТОХИМИЧЕСКОЕ ОПРЕДЕЛЕНИЕ АНТИТЕЛ ИВД";"919184941";
"01.02.10.43.339";"ИММУНОГИСТОХИМИЧЕСКИЙ ОТРИЦАТЕЛЬНЫЙ КОНТРОЛЬНЫЙ МАТЕРИАЛ (НОРМАЛЬНАЯ СЫВОРОТКА ЖИВОТНЫХ) ИВД";"919184943";
"01.02.10.43.341";"ИММУНОГЛОБУЛИН ИВД";"919184945";
"01.02.10.43.345";"ИНДИКАТОР КОНЦЕНТРАЦИИ СПЕРМЫ ИВД";"919184947";
"01.02.10.43.347";"ИНДОЛ/КОВАЧА РЕАГЕНТ ДЛЯ МИКРОБИОЛОГИИ ИВД";"919184950";
"01.02.10.43.349";"ИНСУЛИН ИВД";"919184952";
"01.02.10.43.350";"ИНСУЛИНОПОДОБНЫЕ ФАКТОРЫ РОСТА ИВД";"919184954";
"01.02.10.43.351";"ИНТАКТНЫЙ ПАРАТИРЕОИДНЫЙ ГОРМОН ИВД";"919184956";
"01.02.10.43.352";"ИНТАКТНЫЙ ПРОСТАТИЧЕСКИЙ СПЕЦИФИЧЕСКИЙ АНТИГЕН (ПСА) ИВД";"919184958";
"01.02.10.43.358";"ЙОД ИВД";"919184960";
"01.02.10.43.593";"НЕОНАТАЛЬНЫЙ ТРИПСИН ИВД";"919184962";
"01.02.10.43.359";"ЙОДНАЯ КИСЛОТА КРАСИТЕЛЬ ШИФФА ИВД";"919184964";
"01.02.10.43.364";"КАЛЬДЕСМОН ИВД";"919184966";
"01.02.10.43.365";"КАЛЬПОНИН ИВД";"919184968";
"01.02.10.43.860";"УСТРОЙСТВО ДЛЯ ПОДГОТОВКИ ПРЕПАРАТОВ НА ПРЕДМЕТНОМ СТЕКЛЕ ИВД";"919184972";
"01.02.10.43.862";"ФАКТОР ФОН ВИЛЛЕБРАНДА: РИСТОЦЕТИН-КОФАКТОРНАЯ АКТИВНОСТЬ ИВД";"919184974";
"01.02.10.43.865";"ФАСЦИН ИВД";"919184976";
"01.02.10.43.867";"ФЕНИЛЦИКЛИДИН ИВД";"919184979";
"01.02.10.43.870";"ФЕНОЛОВЫЙ КРАСНЫЙ ИВД";"919184981";
"01.02.10.43.873";"ФИБРИН-МОНОМЕР ИВД";"919184983";
"01.02.10.43.325";"ДНК ТЕРМОСТАБИЛЬНЫЙ ФЕРМЕНТ РЕАГЕНТ ИВД";"919184985";
"01.02.10.43.876";"ФИЛАДЕЛЬФИЙСКАЯ ХРОМОСОМА/BCR-ABL ТРАНСКРИПТ ИВД";"919184987";
"01.02.10.43.877";"ФИНН II ПИТАТЕЛЬНАЯ СРЕДА ДЛЯ MYCOBACTERIUM SPP. ИВД";"919184989";
"01.02.10.43.879";"ФОСФАТИДИЛСЕРИН АНТИТЕЛА ИВД";"919184991";
"01.02.10.43.880";"ФОСФАТНЫЙ БУФЕР / БУФЕР СОРЕНСОНА ИВД";"919184993";
"01.02.10.43.882";"ФОСФОМИЦИН ИВД";"919184995";
"01.02.10.43.884";"ФУЗИДИЕВАЯ КИСЛОТА ИВД";"919184997";
"01.02.10.43.886";"ФУРАЗОЛИДОН ИВД";"919184999";
"01.02.10.43.889";"ХЛОРАМФЕНИКОЛ ИВД";"919185001";
"01.02.10.43.891";"ХЛОРИДНЫЙ (CL-) ЭЛЕКТРОД ИВД";"919185003";
"01.02.10.43.894";"ХРОМОГЕННЫЙ СУБСТРАТ ДЛЯ ИММУНОГИСТОХИМИИ ИВД";"919185005";
"01.02.10.43.321";"ДИГИТОКСИН ТЕРАПЕВТИЧЕСКИЙ ЛЕКАРСТВЕННЫЙ МОНИТОРИНГ ИВД";"919185008";
"01.02.10.43.895";"ХРОМОГРАНИН A ИВД";"919185010";
"01.02.10.43.595";"НЕОРГАНИЧЕСКИЙ ФОСФАТ (PO43-) ИВД";"919185012";
"01.02.10.43.596";"НЕСПЕЦИФИЧЕСКАЯ ЭСТЕРАЗА МЕТОД ОКРАШИВАНИЯ ИВД";"919185014";
"01.02.10.43.605";"НОРТРИПТИЛИН ИВД";"919185016";
"01.02.10.43.609";"ОБЩАЯ АМИЛАЗА ИВД";"919185018";
"01.02.10.43.610";"ОБЩАЯ АСПАРТАТАМИНОТРАНСФЕРАЗА ИВД";"919185020";
"01.02.10.43.611";"ОБЩАЯ ГАЛАКТОЗА ИВД";"919185022";
"01.02.10.43.612";"ОБЩАЯ ЖЕЛЕЗОСВЯЗЫВАЮЩАЯ СПОСОБНОСТЬ (ОЖСС) ИВД";"919185024";
"01.02.10.43.697";"ОБЩАЯ КИСЛАЯ ФОСФАТАЗА (КФ) ИВД";"919185026";
"01.02.10.43.614";"ОБЩАЯ КРЕАТИНКИНАЗА ИВД";"919185028";
"01.02.10.43.329";"ЖЕЛЕЗО ИВД";"919185030";
"01.02.10.43.330";"ЖИДКОСТНАЯ ХРОМАТОГРАФИЯ/МАСС-СПЕКТРОМЕТРИЧЕСКИЙ АНАЛИЗ ПОДГОТОВКА ОБРАЗЦА ИВД";"919185032";
"01.02.10.43.331";"ЖИРНЫЕ КИСЛОТЫ ИВД";"919185034";
"01.02.10.43.333";"ИЗОНИАЗИД ИВД";"919185037";
"01.02.10.43.336";"ИЗОЦИТРАТДЕГИДРОГЕНАЗА ИВД";"919185039";
"01.02.10.43.615";"ОБЩАЯ ЛАКТАТДЕГИДРОГЕНАЗА ИВД";"919185041";
"01.02.10.43.616";"ОБЩАЯ ЩЕЛОЧНАЯ ФОСФАТАЗА (ЩФ) ИВД";"919185043";
"01.02.10.43.791";"СКРИНИНГ БИОЛОГИЧЕСКИХ ЖИДКОСТЕЙ НА СКРЫТУЮ КРОВЬ ИВД";"919185045";
"01.02.10.43.792";"СКРИНИНГ МОЧИ НА КРОВЬ ИВД";"919185047";
"01.02.10.43.793";"СКРЫТАЯ КРОВЬ В КАЛЕ ИВД";"919185049";
"01.02.10.43.796";"СОМАТОТРОПНЫЙ ГОРМОН ИВД";"919185051";
"01.02.10.43.799";"СПЕЦИФИЧЕСКИЙ АМФЕТАМИН ИВД";"919185054";
"01.02.10.43.800";"СПЕЦИФИЧЕСКИЙ АНТИГЕН ГЕПАТОЦИТОВ ИВД";"919185056";
"01.02.10.43.901";"ЦЕФАМАНДОЛ ИВД";"919185058";
